date,station,pm25,pm10,aod_047,aod_055,evi,ndvi,temperature,wind_speed_10m,wind_speed_50m,wind_direction,relative_humidity,rainfall,surface_pressure,fire_count,dist_to_nearest_fire_km,month,day_of_week,dist_to_nearest_factory_km,dist_to_risk_factory_km,lat,lon
2024-04-17,24T,25.8,56.0,,,0.3133,0.4657,34.59,4.19,5.27,192.2,50.79,0.03,100.41,,,4,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-04-17,25T,25.5,42.0,,,0.2792,0.3927,34.59,4.19,5.27,192.2,50.79,0.03,100.41,,,4,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-04-18,24T,29.4,64.0,0.426,0.323,0.3133,0.4657,35.48,3.77,4.84,189.1,47.16,0.24,100.25,,,4,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-04-18,25T,27.2,46.0,,,0.2792,0.3927,35.48,3.77,4.84,189.1,47.16,0.24,100.25,,,4,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-04-19,24T,29.2,68.0,0.306,0.231,0.3133,0.4657,35.65,4.29,5.5,200.0,46.04,0.35,100.16,,,4,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-04-19,25T,29.5,48.0,0.426,0.323,0.2792,0.3927,35.65,4.29,5.5,200.0,46.04,0.35,100.16,,,4,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-04-20,24T,40.0,84.0,0.629,0.479,0.3133,0.4657,36.12,3.63,4.8,217.8,42.69,0.04,100.15,,,4,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-04-20,25T,41.3,64.0,0.6920000000000001,0.528,0.2792,0.3927,36.12,3.63,4.8,217.8,42.69,0.04,100.15,,,4,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-04-21,24T,44.0,99.0,0.38,0.288,0.3133,0.4657,35.99,3.24,4.36,215.3,41.01,0.0,100.21,,,4,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-04-21,25T,45.6,76.0,0.3904999999999999,0.2965,0.2792,0.3927,35.99,3.24,4.36,215.3,41.01,0.0,100.21,,,4,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-04-22,24T,45.5,88.0,,,0.2897,0.5780000000000001,35.86,4.63,5.81,187.7,46.04,0.0,100.22,,,4,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-04-22,25T,39.0,62.0,0.859,0.66,0.1918,0.3292,35.86,4.63,5.81,187.7,46.04,0.0,100.22,,,4,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-04-23,24T,32.2,75.0,,,0.2897,0.5780000000000001,35.37,4.85,6.04,188.1,49.09,0.0,100.2,,,4,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-04-23,25T,29.6,47.0,,,0.1918,0.3292,35.37,4.85,6.04,188.1,49.09,0.0,100.2,,,4,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-04-24,24T,26.1,68.0,,,0.2897,0.5780000000000001,35.08,4.49,5.71,182.8,48.86,0.0,100.22,,,4,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-04-24,25T,21.1,40.0,,,0.1918,0.3292,35.08,4.49,5.71,182.8,48.86,0.0,100.22,,,4,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-04-25,24T,25.3,66.0,0.367,0.277,0.2897,0.5780000000000001,35.38,4.3,5.44,187.5,48.18,0.0,100.21,,,4,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-04-25,25T,20.5,36.0,0.502,0.381,0.1918,0.3292,35.38,4.3,5.44,187.5,48.18,0.0,100.21,,,4,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-04-26,24T,22.2,55.0,0.172,0.128,0.2897,0.5780000000000001,35.81,4.49,5.71,185.4,44.28,0.01,100.16,,,4,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-04-26,25T,19.1,36.0,0.234,0.176,0.1918,0.3292,35.81,4.49,5.71,185.4,44.28,0.01,100.16,,,4,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-04-27,24T,24.4,63.0,0.392,0.2965,0.2897,0.5780000000000001,36.3,4.04,5.12,196.5,46.65,0.03,100.13,,,4,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-04-27,25T,22.7,39.0,0.457,0.346,0.1918,0.3292,36.3,4.04,5.12,196.5,46.65,0.03,100.13,,,4,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-04-28,24T,18.9,50.0,,,0.2897,0.5780000000000001,35.88,4.66,5.75,187.2,47.85,0.0,100.25,,,4,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-04-28,25T,19.5,32.0,0.521,0.3965,0.1918,0.3292,35.88,4.66,5.75,187.2,47.85,0.0,100.25,,,4,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-04-29,24T,21.5,57.0,,,0.2897,0.5780000000000001,36.19,4.5,5.68,191.7,46.1,0.0,100.33,,,4,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-04-29,25T,18.6,33.0,,,0.1918,0.3292,36.19,4.5,5.68,191.7,46.1,0.0,100.33,,,4,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-04-30,24T,29.7,66.0,0.332,0.251,0.2897,0.5780000000000001,36.55,4.51,5.83,202.1,41.8,0.0,100.11,,,4,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-04-30,25T,24.7,45.0,0.553,0.422,0.1918,0.3292,36.55,4.51,5.83,202.1,41.8,0.0,100.11,,,4,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-01,24T,34.1,76.0,,,0.2897,0.5780000000000001,36.9,4.39,5.52,199.0,43.17,0.0,100.02,,,5,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-01,25T,36.9,60.0,,,0.1918,0.3292,36.9,4.39,5.52,199.0,43.17,0.0,100.02,,,5,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-02,24T,38.7,79.0,,,0.2897,0.5780000000000001,36.32,4.58,5.74,184.5,45.49,0.0,100.12,,,5,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-02,25T,37.5,61.0,,,0.1918,0.3292,36.32,4.58,5.74,184.5,45.49,0.0,100.12,,,5,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-03,24T,36.5,77.0,,,0.2897,0.5780000000000001,36.07,3.75,4.78,182.4,46.44,0.0,100.27,,,5,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-03,25T,36.2,57.0,,,0.1918,0.3292,36.07,3.75,4.78,182.4,46.44,0.0,100.27,,,5,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-04,24T,34.1,76.0,,,0.2897,0.5780000000000001,35.96,3.41,4.37,181.9,47.91,1.53,100.21,,,5,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-04,25T,32.3,55.0,,,0.1918,0.3292,35.96,3.41,4.37,181.9,47.91,1.53,100.21,,,5,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-05,24T,34.4,73.0,0.869,0.668,0.2897,0.5780000000000001,36.23,2.94,3.87,183.4,47.14,0.91,100.18,,,5,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-05,25T,33.4,55.0,,,0.1918,0.3292,36.23,2.94,3.87,183.4,47.14,0.91,100.18,,,5,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-06,24T,38.7,99.0,,,0.2897,0.5780000000000001,35.74,3.89,4.98,176.4,48.82,2.98,100.36,,,5,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-06,25T,32.7,55.0,,,0.1918,0.3292,35.74,3.89,4.98,176.4,48.82,2.98,100.36,,,5,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-07,24T,27.5,78.0,,,0.2897,0.5780000000000001,31.18,3.68,4.76,160.8,69.59,11.69,100.64,,,5,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-07,25T,19.4,42.0,,,0.1918,0.3292,31.18,3.68,4.76,160.8,69.59,11.69,100.64,,,5,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-08,24T,45.8,159.0,0.324,0.245,0.20140000000000002,0.37320000000000003,32.53,1.59,2.41,144.0,59.55,0.83,100.53,,,5,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-08,25T,21.4,47.0,,,0.22790000000000002,0.38870000000000005,32.53,1.59,2.41,144.0,59.55,0.83,100.53,,,5,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-09,24T,44.4,151.0,0.844,0.649,0.20140000000000002,0.37320000000000003,32.73,3.49,4.45,155.5,59.56,2.1,100.51,,,5,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-09,25T,17.5,,,,0.22790000000000002,0.38870000000000005,32.73,3.49,4.45,155.5,59.56,2.1,100.51,,,5,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-10,24T,37.9,119.0,,,0.20140000000000002,0.37320000000000003,31.46,2.11,3.12,166.5,69.17,6.46,100.6,,,5,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-10,25T,20.7,,,,0.22790000000000002,0.38870000000000005,31.46,2.11,3.12,166.5,69.17,6.46,100.6,,,5,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-11,24T,29.9,106.0,,,0.20140000000000002,0.37320000000000003,30.89,0.95,1.25,32.7,70.59,7.37,100.72,,,5,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-11,25T,16.9,,,,0.22790000000000002,0.38870000000000005,30.89,0.95,1.25,32.7,70.59,7.37,100.72,,,5,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-12,24T,35.6,134.0,0.371,0.28,0.20140000000000002,0.37320000000000003,33.33,1.1,1.46,359.2,59.24,0.55,100.57,,,5,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-12,25T,21.1,,0.348,0.263,0.22790000000000002,0.38870000000000005,33.33,1.1,1.46,359.2,59.24,0.55,100.57,,,5,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-13,24T,36.0,99.0,,,0.20140000000000002,0.37320000000000003,31.21,2.4,3.44,177.0,71.56,17.14,100.53,,,5,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-13,25T,19.6,,,,0.22790000000000002,0.38870000000000005,31.21,2.4,3.44,177.0,71.56,17.14,100.53,,,5,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-14,24T,29.6,113.0,,,0.20140000000000002,0.37320000000000003,30.75,1.77,2.46,78.4,73.43,8.44,100.56,,,5,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-14,25T,13.9,,,,0.22790000000000002,0.38870000000000005,30.75,1.77,2.46,78.4,73.43,8.44,100.56,,,5,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-15,24T,45.1,170.0,0.501,0.38,0.20140000000000002,0.37320000000000003,32.17,1.19,1.89,187.3,62.24,0.85,100.59,,,5,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-15,25T,22.2,,0.521,0.395,0.22790000000000002,0.38870000000000005,32.17,1.19,1.89,187.3,62.24,0.85,100.59,,,5,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-16,24T,44.0,111.0,,,0.20140000000000002,0.37320000000000003,32.34,1.98,2.96,160.2,65.81,3.06,100.52,,,5,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-16,25T,24.5,,,,0.22790000000000002,0.38870000000000005,32.34,1.98,2.96,160.2,65.81,3.06,100.52,,,5,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-17,24T,40.1,119.0,,,0.20140000000000002,0.37320000000000003,31.17,2.73,4.09,183.2,71.44,3.18,100.48,,,5,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-17,25T,20.2,,,,0.22790000000000002,0.38870000000000005,31.17,2.73,4.09,183.2,71.44,3.18,100.48,,,5,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-18,24T,35.6,100.0,,,0.20140000000000002,0.37320000000000003,31.49,2.73,4.18,181.8,67.22,0.5,100.29,,,5,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-18,25T,18.2,29.0,,,0.22790000000000002,0.38870000000000005,31.49,2.73,4.18,181.8,67.22,0.5,100.29,,,5,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-19,24T,20.9,61.0,,,0.20140000000000002,0.37320000000000003,30.21,2.93,4.57,186.7,78.37,29.73,100.17,,,5,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-19,25T,13.0,23.0,,,0.22790000000000002,0.38870000000000005,30.21,2.93,4.57,186.7,78.37,29.73,100.17,,,5,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-20,24T,25.6,79.0,,,0.20140000000000002,0.37320000000000003,30.41,2.03,3.37,189.9,79.22,17.64,100.18,,,5,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-20,25T,13.8,25.0,,,0.22790000000000002,0.38870000000000005,30.41,2.03,3.37,189.9,79.22,17.64,100.18,,,5,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-21,24T,25.2,81.0,,,0.20140000000000002,0.37320000000000003,29.54,1.31,2.25,205.3,82.74,22.32,100.28,,,5,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-21,25T,10.9,23.0,,,0.22790000000000002,0.38870000000000005,29.54,1.31,2.25,205.3,82.74,22.32,100.28,,,5,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-22,24T,21.8,94.0,,,0.20140000000000002,0.37320000000000003,29.06,1.32,2.42,181.9,83.73,16.2,100.37,,,5,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-22,25T,12.4,28.0,,,0.22790000000000002,0.38870000000000005,29.06,1.32,2.42,181.9,83.73,16.2,100.37,,,5,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-23,24T,17.7,53.0,,,0.20140000000000002,0.37320000000000003,28.33,2.6,4.1,166.7,87.1,14.24,100.34,,,5,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-23,25T,11.1,19.0,,,0.22790000000000002,0.38870000000000005,28.33,2.6,4.1,166.7,87.1,14.24,100.34,,,5,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-24,24T,19.8,82.0,,,0.3274,0.5611,28.0,3.29,5.05,157.2,88.33,3.86,100.35,,,5,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-24,25T,8.8,18.0,,,0.3643,0.4893,28.0,3.29,5.05,157.2,88.33,3.86,100.35,,,5,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-25,24T,18.0,67.0,,,0.3274,0.5611,28.97,3.26,5.19,177.2,84.3,2.12,100.42,,,5,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-25,25T,9.6,22.0,,,0.3643,0.4893,28.97,3.26,5.19,177.2,84.3,2.12,100.42,,,5,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-26,24T,20.0,59.0,,,0.3274,0.5611,29.71,2.96,4.75,198.7,79.18,6.14,100.47,,,5,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-26,25T,10.6,22.0,,,0.3643,0.4893,29.71,2.96,4.75,198.7,79.18,6.14,100.47,,,5,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-27,24T,20.9,83.0,,,0.3274,0.5611,30.47,3.13,5.04,232.6,75.47,1.35,100.38,,,5,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-27,25T,10.4,24.0,,,0.3643,0.4893,30.47,3.13,5.04,232.6,75.47,1.35,100.38,,,5,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-28,24T,16.4,50.0,,,0.3274,0.5611,30.89,3.03,4.86,235.6,71.46,0.32,100.34,,,5,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-28,25T,13.2,31.0,,,0.3643,0.4893,30.89,3.03,4.86,235.6,71.46,0.32,100.34,,,5,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-29,24T,16.0,53.0,,,0.3274,0.5611,29.96,2.91,4.34,231.9,76.44,4.24,100.32,,,5,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-29,25T,15.3,32.0,0.442,0.335,0.3643,0.4893,29.96,2.91,4.34,231.9,76.44,4.24,100.32,,,5,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-30,24T,19.4,60.0,,,0.3274,0.5611,28.79,2.73,4.39,205.2,85.52,21.37,100.28,,,5,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-30,25T,,30.0,,,0.3643,0.4893,28.79,2.73,4.39,205.2,85.52,21.37,100.28,,,5,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-05-31,24T,12.9,41.0,,,0.3274,0.5611,29.53,3.32,5.12,202.0,82.26,8.48,100.3,,,5,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-05-31,25T,9.8,19.0,,,0.3643,0.4893,29.53,3.32,5.12,202.0,82.26,8.48,100.3,,,5,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-01,24T,15.2,42.0,,,0.3274,0.5611,28.79,3.4,5.23,204.4,84.32,7.39,100.52,,,6,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-01,25T,9.3,20.0,,,0.3643,0.4893,28.79,3.4,5.23,204.4,84.32,7.39,100.52,,,6,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-02,24T,16.5,43.0,,,0.3274,0.5611,29.4,3.13,4.84,217.6,78.06,1.04,100.67,,,6,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-02,25T,12.8,28.0,,,0.3643,0.4893,29.4,3.13,4.84,217.6,78.06,1.04,100.67,,,6,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-03,24T,19.1,49.0,,,0.3274,0.5611,29.65,3.28,5.21,247.0,75.92,7.06,100.57,,,6,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-03,25T,13.8,28.0,,,0.3643,0.4893,29.65,3.28,5.21,247.0,75.92,7.06,100.57,,,6,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-04,24T,20.2,56.0,,,0.3274,0.5611,29.79,3.56,5.8,256.0,74.87,5.96,100.53,,,6,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-04,25T,17.3,36.0,,,0.3643,0.4893,29.79,3.56,5.8,256.0,74.87,5.96,100.53,,,6,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-05,24T,13.8,38.0,,,0.3274,0.5611,29.46,3.75,5.87,240.3,71.86,0.49,100.55,,,6,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-05,25T,,,,,0.3643,0.4893,29.46,3.75,5.87,240.3,71.86,0.49,100.55,,,6,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-06,24T,19.0,59.0,,,0.3274,0.5611,29.7,3.39,5.35,224.1,71.18,0.71,100.58,,,6,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-06,25T,11.5,,,,0.3643,0.4893,29.7,3.39,5.35,224.1,71.18,0.71,100.58,,,6,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-07,24T,18.0,54.0,,,0.3274,0.5611,29.51,3.58,5.6,230.7,74.09,8.65,100.44,,,6,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-07,25T,15.1,,,,0.3643,0.4893,29.51,3.58,5.6,230.7,74.09,8.65,100.44,,,6,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-08,24T,18.3,55.0,,,0.3274,0.5611,28.8,3.71,5.74,238.2,77.18,1.91,100.3,,,6,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-08,25T,14.8,,,,0.3643,0.4893,28.8,3.71,5.74,238.2,77.18,1.91,100.3,,,6,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-09,24T,15.0,36.0,,,0.3461,0.5279,28.8,3.86,5.77,247.5,76.08,0.72,100.27,,,6,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-09,25T,12.8,,,,0.2524,0.36260000000000003,28.8,3.86,5.77,247.5,76.08,0.72,100.27,,,6,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-10,24T,15.7,41.0,,,0.3461,0.5279,27.99,3.96,5.82,219.5,77.36,1.48,100.44,,,6,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-10,25T,9.0,,,,0.2524,0.36260000000000003,27.99,3.96,5.82,219.5,77.36,1.48,100.44,,,6,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-11,24T,19.4,54.0,,,0.3461,0.5279,28.79,3.98,5.87,218.7,74.38,1.09,100.56,,,6,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-11,25T,10.5,,,,0.2524,0.36260000000000003,28.79,3.98,5.87,218.7,74.38,1.09,100.56,,,6,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-12,24T,15.6,44.0,,,0.3461,0.5279,29.59,3.79,5.76,232.8,69.25,1.2,100.67,,,6,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-12,25T,11.7,,,,0.2524,0.36260000000000003,29.59,3.79,5.76,232.8,69.25,1.2,100.67,,,6,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-13,24T,18.2,55.0,,,0.3461,0.5279,30.17,3.42,5.4,248.7,68.14,0.16,100.55,,,6,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-13,25T,19.3,,,,0.2524,0.36260000000000003,30.17,3.42,5.4,248.7,68.14,0.16,100.55,,,6,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-14,24T,19.4,59.0,,,0.3461,0.5279,29.82,3.0,4.6,254.8,73.46,1.5,100.38,,,6,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-14,25T,13.7,,,,0.2524,0.36260000000000003,29.82,3.0,4.6,254.8,73.46,1.5,100.38,,,6,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-15,24T,20.4,63.0,,,0.3461,0.5279,31.15,2.9,4.53,262.9,68.28,0.17,100.25,,,6,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-15,25T,14.2,,,,0.2524,0.36260000000000003,31.15,2.9,4.53,262.9,68.28,0.17,100.25,,,6,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-16,24T,17.9,51.0,,,0.3461,0.5279,31.84,2.95,4.59,251.9,64.49,1.29,100.31,,,6,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-16,25T,13.6,,,,0.2524,0.36260000000000003,31.84,2.95,4.59,251.9,64.49,1.29,100.31,,,6,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-17,24T,21.1,67.0,,,0.3461,0.5279,30.41,2.66,4.01,253.0,72.19,3.25,100.39,,,6,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-17,25T,11.2,,,,0.2524,0.36260000000000003,30.41,2.66,4.01,253.0,72.19,3.25,100.39,,,6,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-18,24T,21.4,54.0,,,0.3461,0.5279,30.47,3.33,4.98,242.4,66.98,0.38,100.34,,,6,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-18,25T,15.1,,,,0.2524,0.36260000000000003,30.47,3.33,4.98,242.4,66.98,0.38,100.34,,,6,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-19,24T,22.2,62.0,,,0.3461,0.5279,30.66,3.3,5.13,245.0,65.01,5.91,100.28,,,6,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-19,25T,14.3,,,,0.2524,0.36260000000000003,30.66,3.3,5.13,245.0,65.01,5.91,100.28,,,6,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-20,24T,18.8,66.0,,,0.3461,0.5279,30.07,3.36,4.89,258.4,72.65,3.06,100.24,,,6,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-20,25T,10.9,,,,0.2524,0.36260000000000003,30.07,3.36,4.89,258.4,72.65,3.06,100.24,,,6,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-21,24T,16.2,49.0,,,0.3461,0.5279,28.98,2.74,4.22,248.7,77.33,2.55,100.17,,,6,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-21,25T,11.2,,,,0.2524,0.36260000000000003,28.98,2.74,4.22,248.7,77.33,2.55,100.17,,,6,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-22,24T,14.4,40.0,,,0.3461,0.5279,29.42,3.61,5.64,225.2,75.01,4.91,100.07,,,6,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-22,25T,9.0,,,,0.2524,0.36260000000000003,29.42,3.61,5.64,225.2,75.01,4.91,100.07,,,6,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-23,24T,18.3,40.0,,,0.3461,0.5279,27.71,3.97,5.92,232.6,82.27,6.71,100.18,,,6,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-23,25T,18.7,,,,0.2524,0.36260000000000003,27.71,3.97,5.92,232.6,82.27,6.71,100.18,,,6,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-24,24T,16.6,48.0,,,0.3461,0.5279,27.51,2.8,4.34,212.1,82.87,3.97,100.18,,,6,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-24,25T,,,,,0.2524,0.36260000000000003,27.51,2.8,4.34,212.1,82.87,3.97,100.18,,,6,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-25,24T,13.9,33.0,,,0.3265,0.5825,27.83,3.92,5.73,205.9,83.17,16.17,100.19,,,6,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-25,25T,,,,,0.24020000000000002,0.3521,27.83,3.92,5.73,205.9,83.17,16.17,100.19,,,6,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-26,24T,19.4,71.0,,,0.3265,0.5825,27.89,3.74,5.54,189.3,81.49,9.28,100.35,,,6,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-26,25T,,,,,0.24020000000000002,0.3521,27.89,3.74,5.54,189.3,81.49,9.28,100.35,,,6,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-27,24T,18.7,55.0,,,0.3265,0.5825,29.4,2.64,4.2,184.7,77.34,6.0,100.47,,,6,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-27,25T,,,,,0.24020000000000002,0.3521,29.4,2.64,4.2,184.7,77.34,6.0,100.47,,,6,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-28,24T,21.8,51.0,,,0.3265,0.5825,29.4,2.49,4.14,200.0,78.79,4.69,100.46,,,6,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2024-06-28,25T,,,,,0.24020000000000002,0.3521,29.4,2.49,4.14,200.0,78.79,4.69,100.46,,,6,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2024-06-29,24T,20.8,72.0,,,0.3265,0.5825,28.73,2.8,4.51,194.8,82.04,6.32,100.49,,,6,5,0.89844147982966,0.89844147982966,14.685833,100.871996
